Год,Месяц_текст,Название должности,Уровень позиции,Формат работы,Ключевые навыки,Город,Зарплата
2020,Октябрь,разработчик,senior,офис,"['1С', 'ЗУП', 'УТ']",Мир,162500
2020,Октябрь,программист 1с для регионов центральной и западной части россии,,удаленно,"['1С', 'УТ']",Калининград,80000
2020,Октябрь,руководитель,manager,офис,['1С'],Москва,187500
2020,Октябрь,"программиста 1с задачи: • проектирование, разработка и программирование на платформе 1с:предприятие 8; • участие",,офис,['1С'],Екатеринбург,90000
2020,Октябрь,программист,,офис,['1С'],Москва,155000
2020,Октябрь,консультант,middle,офис,['1С'],Мир,200000
2020,Октябрь,"в команду специалиста, который поможет перевести задачи клиента на язык программиста 1с ссылка на",middle,удаленно,"['1С', 'ЗУП', 'УТ']",Мир,122500
2020,Октябрь,программист,lead,офис,"['1С', 'ERP']",Москва,160000
2020,Октябрь,программиста 1с на проект по,middle,офис,"['1С', 'ERP']",Москва,250000
2020,Октябрь,программист,middle,офис,['1С'],Екатеринбург,100000
2020,Октябрь,разработчик,senior,офис,['1С'],Нижний Новгород,125000
2020,Октябрь,"компании, сопровождение различных интеграций",,офис,"['1С', 'ERP', 'УПП']",Красноярск,87500
2020,Октябрь,ведущий аналитик 1с (управление холдингом) локация: москва занятость: полная/офис (зависит от общей обстановки) зп: 150к – 180к net контакт: @vera_k_v условия: тк рф; крупный проект; при необходимости обучение за счет компании; сертификация; компенсация абонемента на занятие фитнесом,lead,офис,['1С'],Москва,165000
2020,Октябрь,"стажера программиста 1с (санкт-петербург) компания русские решения (франчайзи) требования: знание языков программирования (любых),",manager,офис,['1С'],Мир,218755
2020,Октябрь,"#программист 1с #1с:упп #8 #ут #логистика #ух #опыт от 3 лет локация: #москва #площадьильича #римская з/п: 140-160к производственная компания – строительные смеси что нужно знание 1с:ут, логистика, упп, erp, зуп, желательно ух конвертация данных, отчеты и печатные формы",,удаленно,"['1С', 'ERP', 'УПП', 'ЗУП', 'УТ']",Москва,140000
2020,Октябрь,"аналитика 1с (оперативный учет: ут, унф, ка, erp) ⠀ 📍 где мы находимся? г",middle,офис,"['1С', 'ERP', 'УТ']",Россия,125000
2020,Октябрь,программист,middle,офис,"['1С', 'ERP', 'СКД']",Москва,200000
2020,Октябрь,программист,,офис,"['1С', 'ERP', 'СКД']",Москва,187500
2020,Октябрь,программист,,офис,['1С'],Москва,175000
2020,Октябрь,разработчик,,офис,"['ERP', 'УПП', 'УТ']",Краснодар,122500
2020,Октябрь,"программист 1с город: липецк форма работы: офис, полная занятость, после испытательного периода",,удаленно,"['1С', 'ERP', 'УПП', 'УТ']",Липецк,65000
2020,Октябрь,"ведущий программист 1с, г",middle,офис,['1С'],Москва,150000
2020,Октябрь,программист,manager,офис,"['1С', 'УТ', 'СКД', 'XML']",Москва,160000
2020,Октябрь,программист,lead,удаленно,"['1С', 'ERP', 'СКД']",Москва,190000
2020,Октябрь,программист,,офис,"['1С', 'БП', 'УТ']",Ижевск,372504
2020,Октябрь,конфигурации 1с,senior,удаленно,"['1С', 'СКД']",Москва,175000
2020,Октябрь,программист,middle,офис,['1С'],Воронеж,115000
2020,Октябрь,программист,,удаленно,"['1С', 'СКД']",Курск,31250
2020,Октябрь,программист,,офис,['1С'],Краснодар,125000
2020,Октябрь,руководитель,manager,офис,"['1С', 'HTML']",Мир,187500
2020,Октябрь,в команду стажеров / junior программистов 1с,junior,удаленно,['1С'],Санкт-Петербург,62500
2020,Октябрь,программист 1с,middle,офис,"['1С', 'ERP', 'УТ']",Краснодар,125000
2020,Октябрь,программист,middle,офис,"['1С', 'ERP', 'УПП', 'УТ']",Москва,175000
2020,Октябрь,программист,middle,офис,"['1С', 'SQL', 'СКД']",Москва,158375
2020,Октябрь,кандидатов на,,офис,"['1С', 'SQL', 'УТ']",Нижний Новгород,125000
2020,Октябрь,третий 1с программист на постоянную фулл-тайм работу,middle,офис,"['1С', 'ЗУП']",Москва,150000
2020,Сентябрь,"крутого аналитика 1с, что мы предлагаем: •13 зарплата; •компенсация процентов по ипотеке и беспроцентная ссуда; •дмс со стоматологией; •компенсация спорта",,удаленно,"['1С', 'ERP', 'ЗУП', 'БП']",Казань,126875
2020,Сентябрь,крутого инженера-программиста 1с с ролью тимлида на,manager,офис,"['1С', 'ERP']",Казань,175000
2020,Сентябрь,аналитик,middle,офис,"['1С', 'SQL', 'ERP', 'ЗУП', 'БП', 'УТ', 'СКД']",Москва,140000
2020,Сентябрь,разработчик,,офис,"['1С', 'ERP', 'УПП', 'ЗУП', 'БП', 'УТ']",Калининград,100985
